"CÓD...DEP.","DEPARTAMENTO","CÓD..MUN.","MUNICIPIO","GRUPO..DE.CULTIVO","SUBGRUPO..DE.CULTIVO","CULTIVO","DESAGREGACIÓN.REGIONAL.Y.O.SISTEMA.PRODUCTIVO","AÑO","PERIODO","Área.Sembrada..ha.","Área.Cosechada..ha.","Producción..t.","Rendimiento..t.ha.","ESTADO.FISICO.PRODUCCION","NOMBRE..CIENTIFICO","CICLO.DE.CULTIVO"
73,"TOLIMA",73043,"ANZOATEGUI","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"3,356 ","2,831 ","2,831 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73236,"DOLORES","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"3,333 ","2,836 ","3,120 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73873,"VILLARRICA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"2,749 ","2,577 ","2,886 ",1.12,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73352,"ICONONZO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"2,427 ","2,110 ","2,321 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73226,"CUNDAY","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"2,244 ","2,022 ","2,224 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73520,"PALOCABILDO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"2,194 ","1,726 ","1,553 ",0.9,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73024,"ALPUJARRA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,983 ","1,793 ","1,952 ",1.09,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73152,"CASABIANCA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,944 ","1,668 ","1,835 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73347,"HERVEO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,549 ","1,375 ","1,238 ",0.9,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73270,"FALAN","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,278 ","994 ","1,093 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73124,"CAJAMARCA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,235 ","1,157 ","868 ",0.75,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73861,"VENADILLO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,189 ","987 ","987 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73854,"VALLE DE SAN JUAN","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,157 ","920 ","920 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73686,"SANTA ISABEL","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,022 ","917 ","917 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73563,"PRADO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"985 ","869 ","956 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73026,"ALVARADO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"900 ","787 ","866 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73443,"MARIQUITA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"536 ","501 ","476 ",0.95,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73408,"LERIDA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"498 ","426 ","469 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73585,"PURIFICACION","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"429 ","395 ","474 ",1.2,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73449,"MELGAR","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"372 ","329 ","362 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73622,"RONCESVALLES","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"321 ","193 ","193 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73055,"ARMERO (GUAYABAL)","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"294 ","263 ","263 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73678,"SAN LUIS","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"214 ","177 ","212 ",1.2,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73483,"NATAGAIMA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"128 ","104 ","31 ",0.3,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73217,"COYAIMA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"92 ","84 ","67 ",0.8,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73461,"MURILLO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"91 ","73 ","69 ",0.95,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
73,"TOLIMA",73770,"SUAREZ","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"43 ","37 ","44 ",1.2,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76736,"SEVILLA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"7,873 ","7,011 ","8,764 ",1.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76243,"EL AGUILA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"6,176 ","4,440 ","6,268 ",1.41,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76041,"ANSERMANUEVO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"5,879 ","5,254 ","2,627 ",0.5,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76122,"CAICEDONIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"5,609 ","4,774 ","5,967 ",1.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76828,"TRUJILLO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"4,980 ","4,736 ","4,142 ",0.87,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76246,"EL CAIRO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"4,316 ","4,207 ","4,200 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76834,"TULUA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"3,916 ","3,916 ","5,091 ",1.3,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76616,"RIOFRIO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"3,893 ","3,861 ","3,327 ",0.86,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76054,"ARGELIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"3,169 ","1,983 ","992 ",0.5,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76113,"BUGALAGRANDE","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"2,219 ","2,219 ","2,219 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76823,"TORO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,913 ","1,833 ","1,686 ",0.92,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76100,"BOLIVAR","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,890 ","1,652 ","1,420 ",0.86,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76890,"YOTOCO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,699 ","1,218 ","1,055 ",0.87,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76863,"VERSALLES","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,682 ","1,640 ","754 ",0.46,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76020,"ALCALA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,601 ","1,562 ","1,093 ",0.7,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76364,"JAMUNDI","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,578 ","1,567 ","1,332 ",0.85,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76233,"DAGUA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,558 ","1,526 ","1,221 ",0.8,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76497,"OBANDO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,500 ","1,130 ","373 ",0.33,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76606,"RESTREPO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"1,237 ","1,200 ","1,296 ",1.08,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76250,"EL DOVIO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"994 ","793 ","872 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76845,"ULLOA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"940 ","804 ","1,005 ",1.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76622,"ROLDANILLO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"935 ","790 ","395 ",0.5,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76306,"GINEBRA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"918 ","870 ","574 ",0.66,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76275,"FLORIDA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"891 ","883 ","283 ",0.32,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76377,"LA CUMBRE","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"843 ","738 ","738 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76869,"VIJES","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"817 ","730 ","658 ",0.9,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76403,"LA VICTORIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"766 ","746 ","933 ",1.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76400,"LA UNION","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"758 ","724 ","528 ",0.73,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76001,"CALI","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"650 ","414 ","207 ",0.5,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76126,"CALIMA EL DARIEN","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"624 ","577 ","346 ",0.6,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76318,"GUACARI","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"583 ","538 ","484 ",0.9,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76111,"BUGA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"569 ","489 ","302 ",0.62,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76147,"CARTAGO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"494 ","451 ","171 ",0.38,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76670,"SAN PEDRO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"423 ","418 ","334 ",0.8,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76563,"PRADERA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"398 ","365 ","208 ",0.57,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76892,"YUMBO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"349 ","349 ","209 ",0.6,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76036,"ANDALUCIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"312 ","174 ","278 ",1.6,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76520,"PALMIRA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"279 ","275 ","275 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
76,"VALLE DEL CAUCA",76248,"EL CERRITO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2009,2009,"156 ","146 ","83 ",0.57,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5101,"CIUDAD BOLIVAR","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"10,142 ","7,040 ","10,560 ",1.5,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5034,"ANDES","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"8,713 ","8,398 ","13,437 ",1.6,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5642,"SALGAR","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"6,812 ","5,070 ","5,070 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5091,"BETANIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"6,796 ","6,346 ","7,933 ",1.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5209,"CONCORDIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"6,488 ","4,846 ","5,815 ",1.2,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5093,"BETULIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"5,610 ","4,636 ","4,636 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5002,"ABEJORRAL","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"4,052 ","3,665 ","2,529 ",0.69,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5756,"SONSON","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"3,410 ","2,530 ","2,530 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5361,"ITUANGO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"3,160 ","2,751 ","2,696 ",0.98,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5483,"NARIÑO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,964 ","2,826 ","3,391 ",1.2,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5789,"TAMESIS","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,823 ","2,083 ","2,708 ",1.3,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5679,"SANTA BARBARA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,665 ","1,770 ","1,947 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5138,"CAÑASGORDAS","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,525 ","2,222 ","1,667 ",0.75,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5282,"FREDONIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,285 ","2,116 ","2,116 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5364,"JARDIN","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,256 ","1,513 ","2,421 ",1.6,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5240,"EBEJICO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,105 ","2,105 ","1,474 ",0.7,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5055,"ARGELIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,100 ","1,768 ","990 ",0.56,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5234,"DABEIBA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"2,039 ","2,019 ","1,413 ",0.7,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5649,"SAN CARLOS","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,922 ","1,726 ","1,502 ",0.87,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5368,"JERICO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,917 ","1,693 ","2,540 ",1.5,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5467,"MONTEBELLO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,910 ","1,850 ","1,480 ",0.8,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5890,"YOLOMBO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,875 ","1,707 ","1,707 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5042,"SANTAFE DE ANTIOQUIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,810 ","1,810 ","2,625 ",1.45,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5031,"AMALFI","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,801 ","1,518 ","1,366 ",0.9,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5576,"PUEBLO RICO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,613 ","1,308 ","1,635 ",1.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5411,"LIBORINA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,551 ","1,300 ","1,625 ",1.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5044,"ANZA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,530 ","956 ","430 ",0.45,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5145,"CARAMANTA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,506 ","1,026 ","1,026 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5079,"BARBOSA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,506 ","1,367 ","1,367 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5543,"PEQUE","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,459 ","1,179 ","1,253 ",1.06,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5197,"COCORNA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,428 ","1,248 ","749 ",0.6,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5690,"SANTO DOMINGO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,408 ","1,226 ","1,103 ",0.9,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5628,"SABANALARGA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,396 ","535 ","669 ",1.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5125,"CAICEDO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,388 ","968 ","465 ",0.48,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5038,"ANGOSTURA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,310 ","1,170 ","1,170 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5667,"SAN RAFAEL","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,272 ","1,019 ","484 ",0.48,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5842,"URAMITA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,271 ","1,166 ","933 ",0.8,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5347,"HELICONIA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,240 ","1,189 ","1,070 ",0.9,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5847,"URRAO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,189 ","1,080 ","1,404 ",1.3,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5670,"SAN ROQUE","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,130 ","935 ","888 ",0.95,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5001,"MEDELLIN","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,078 ","1,078 ","862 ",0.8,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5792,"TARSO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,054 ","800 ","800 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5761,"SOPETRAN","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,005 ","886 ","1,063 ",1.2,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5819,"TOLEDO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"1,004 ","979 ","979 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5313,"GRANADA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"987 ","897 ","224 ",0.25,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5647,"SAN ANDRES","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"977 ","501 ","441 ",0.88,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5284,"FRONTINO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"938 ","720 ","720 ",1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5113,"BURITICA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"881 ","823 ","1,152 ",1.4,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5310,"GOMEZ PLATA","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"818 ","665 ","732 ",1.1,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
5,"ANTIOQUIA",5306,"GIRALDO","OTROS PERMANENTES","CAFE","CAFE","CAFE",2010,2010,"797 ","699 ","650 ",0.93,"CAFE VERDE EQUIVALENTE","COFFEA ARABICA ","PERMANENTE"
